"link"|"datasetFolder"|"datasetDescription"|"title"|"dsFeatures"|"numberObs"|"area"|"atributeType"|"numberAttr"|"dateDonated"|"missingValues"|"numberWebHits"|"image"
"http://archive.ics.uci.edu/ml/datasets/BuddyMove+Data+Set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00476/"|"http://archive.ics.uci.edu/ml/datasets/BuddyMove+Data+Set#"|"BuddyMove Data Set Data Set"|"Multivariate, Text"|"249"|"N/A"|"Real"|"7"|"2018-07-01"|"N/A"|"7590"|""
"http://archive.ics.uci.edu/ml/datasets/Shuttle+Landing+Control"|"http://archive.ics.uci.edu/ml/machine-learning-databases/shuttle-landing-control/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/shuttle-landing-control/shuttle-landing-control.names"|"Shuttle Landing Control Data Set"|"Multivariate"|"15"|"Physical"|"Categorical"|"6"|"1988-11-01"|"No"|"88394"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large92.jpg"
"http://archive.ics.uci.edu/ml/datasets/Breast+Tissue"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00192/"|"http://archive.ics.uci.edu/ml/datasets/Breast+Tissue#"|"Breast Tissue Data Set"|"Multivariate"|"106"|"Life"|"Real"|"10"|"2010-05-10"|"N/A"|"107685"|""
"http://archive.ics.uci.edu/ml/datasets/Audit+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00475/"|"http://archive.ics.uci.edu/ml/datasets/Audit+Data#"|"Audit Data Data Set"|"Multivariate"|"777"|"N/A"|"Real"|"18"|"2018-07-14"|"Yes"|"10331"|""
"http://archive.ics.uci.edu/ml/datasets/Online+Shoppers+Purchasing+Intention+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00468/"|"http://archive.ics.uci.edu/ml/datasets/Online+Shoppers+Purchasing+Intention+Dataset#"|"Online Shoppers Purchasing Intention Dataset Data Set"|"Multivariate"|"12330"|"Business"|"Integer, Real"|"18"|"2018-08-31"|"N/A"|"9815"|""
"http://archive.ics.uci.edu/ml/datasets/Wireless+Indoor+Localization"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00422/"|"http://archive.ics.uci.edu/ml/datasets/Wireless+Indoor+Localization#"|"Wireless Indoor Localization Data Set"|"Multivariate"|"2000"|"Computer"|"Real"|"7"|"2017-12-04"|"N/A"|"25603"|""
"http://archive.ics.uci.edu/ml/datasets/ICU"|"http://archive.ics.uci.edu/ml/machine-learning-databases/icu/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/icu/README"|"ICU Data Set"|"Multivariate, Time-Series"|"N/A"|"Life"|"Real"|"N/A"|"N/A"|"No"|"77642"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large49.jpg"
"http://archive.ics.uci.edu/ml/datasets/Quadruped+Mammals"|"http://archive.ics.uci.edu/ml/machine-learning-databases/quadrapeds/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/quadrapeds/animals.names"|"Quadruped Mammals Data Set"|"Multivariate, Data-Generator"|"N/A"|"Life"|"Real"|"72"|"1992-08-25"|"No"|"57610"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large86.jpg"
"http://archive.ics.uci.edu/ml/datasets/2.4+GHZ+Indoor+Channel+Measurements"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00480/"|"http://archive.ics.uci.edu/ml/datasets/2.4+GHZ+Indoor+Channel+Measurements#"|"2.4 GHZ Indoor Channel Measurements Data Set"|"Multivariate"|"7840"|"Computer"|"Real"|"5"|"2018-11-30"|"N/A"|"18777"|""
"http://archive.ics.uci.edu/ml/datasets/Dynamic+Features+of+VirusShare+Executables"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00413/"|"http://archive.ics.uci.edu/ml/datasets/Dynamic+Features+of+VirusShare+Executables#"|"Dynamic Features of VirusShare Executables Data Set"|"Multivariate, Time-Series"|"107888"|"Computer"|"Integer"|"482"|"2017-11-29"|"N/A"|"19903"|""
"http://archive.ics.uci.edu/ml/datasets/Poker+Hand"|"http://archive.ics.uci.edu/ml/machine-learning-databases/poker/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/poker/poker-hand.names"|"Poker Hand Data Set"|"Multivariate"|"1025010"|"Game"|"Categorical, Integer"|"11"|"2007-01-01"|"No"|"516932"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large158.jpg"
"http://archive.ics.uci.edu/ml/datasets/CalIt2+Building+People+Counts"|"http://archive.ics.uci.edu/ml/machine-learning-databases/event-detection/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/event-detection/CalIt2.names"|"CalIt2 Building People Counts Data Set"|"Multivariate, Time-Series"|"10080"|"N/A"|"Categorical, Integer"|"4"|"2006-12-01"|"No"|"47346"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large156.jpg"
"http://archive.ics.uci.edu/ml/datasets/Dodgers+Loop+Sensor"|"http://archive.ics.uci.edu/ml/machine-learning-databases/event-detection/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/event-detection/Dodgers.names"|"Dodgers Loop Sensor Data Set"|"Multivariate, Time-Series"|"50400"|"N/A"|"Categorical, Integer"|"3"|"2006-12-01"|"Yes"|"64824"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large157.jpg"
"http://archive.ics.uci.edu/ml/datasets/YouTube+Multiview+Video+Games+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00269/"|"http://archive.ics.uci.edu/ml/datasets/YouTube+Multiview+Video+Games+Dataset#"|"YouTube Multiview Video Games Dataset Data Set"|"Multivariate, Text"|"120000"|"Computer"|"Integer, Real"|"1000000"|"2013-10-16"|"Yes"|"108332"|""
"http://archive.ics.uci.edu/ml/datasets/Breast+Cancer+Coimbra"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00451/"|"http://archive.ics.uci.edu/ml/datasets/Breast+Cancer+Coimbra#"|"Breast Cancer Coimbra Data Set"|"Multivariate"|"116"|"Life"|"Integer"|"10"|"2018-03-06"|"N/A"|"39404"|""
"http://archive.ics.uci.edu/ml/datasets/Synthetic+Control+Chart+Time+Series"|"http://archive.ics.uci.edu/ml/machine-learning-databases/synthetic_control-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/synthetic_control-mld/synthetic_control.data.html"|"Synthetic Control Chart Time Series Data Set"|"Time-Series"|"600"|"N/A"|"Real"|"N/A"|"1999-06-08"|"No"|"71749"|""
"http://archive.ics.uci.edu/ml/datasets/Hill-Valley"|"http://archive.ics.uci.edu/ml/machine-learning-databases/hill-valley/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/hill-valley/Hill-Valley.names"|"Hill-Valley Data Set"|"Sequential"|"606"|"N/A"|"Real"|"101"|"2008-03-20"|"N/A"|"64401"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large166.jpg"
"http://archive.ics.uci.edu/ml/datasets/REALDISP+Activity+Recognition+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00305/"|"http://archive.ics.uci.edu/ml/datasets/REALDISP+Activity+Recognition+Dataset#"|"REALDISP Activity Recognition Dataset Data Set"|"Multivariate, Time-Series"|"1419"|"Computer"|"Real"|"120"|"2014-07-25"|"N/A"|"36686"|""
"http://archive.ics.uci.edu/ml/datasets/Localization+Data+for+Person+Activity"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00196/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00196/dataSetDescription.names"|"Localization Data for Person Activity Data Set"|"Univariate, Sequential, Time-Series"|"164860"|"Life"|"Real"|"8"|"2010-11-03"|"N/A"|"93708"|""
"http://archive.ics.uci.edu/ml/datasets/Miskolc+IIS+Hybrid+IPS"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00375/"|"http://archive.ics.uci.edu/ml/datasets/Miskolc+IIS+Hybrid+IPS#"|"Miskolc IIS Hybrid IPS Data Set"|"Text"|"1540"|"Computer"|"Integer"|"67"|"2016-07-04"|"Yes"|"9862"|""
"http://archive.ics.uci.edu/ml/datasets/NSF+Research+Award+Abstracts+1990-2003"|"http://archive.ics.uci.edu/ml/machine-learning-databases/nsfabs-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/nsfabs-mld/nsfawards.data.html"|"NSF Research Award Abstracts 1990-2003 Data Set"|"Text"|"129000"|"N/A"|"N/A"|"N/A"|"2003-11-18"|"N/A"|"43794"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large134.jpg"
"http://archive.ics.uci.edu/ml/datasets/Energy+efficiency"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00242/"|"http://archive.ics.uci.edu/ml/datasets/Energy+efficiency#"|"Energy efficiency Data Set"|"Multivariate"|"768"|"Computer"|"Integer, Real"|"8"|"2012-11-30"|"N/A"|"238906"|""
"http://archive.ics.uci.edu/ml/datasets/Devanagari+Handwritten+Character+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00389/"|"http://archive.ics.uci.edu/ml/datasets/Devanagari+Handwritten+Character+Dataset#"|"Devanagari Handwritten Character Dataset Data Set"|"N/A"|"92000"|"Computer"|"Integer"|"N/A"|"2016-09-01"|"N/A"|"17684"|""
"http://archive.ics.uci.edu/ml/datasets/Volcanoes+on+Venus+-+JARtool+experiment"|"http://archive.ics.uci.edu/ml/machine-learning-databases/volcanoes-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/volcanoes-mld/volcanoes.data.html"|"Volcanoes on Venus - JARtool experiment Data Set"|"Image"|"N/A"|"Physical"|"N/A"|"N/A"|"N/A"|"Yes"|"42323"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large142.jpg"
"http://archive.ics.uci.edu/ml/datasets/PM2.5+Data+of+Five+Chinese+Cities"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00394/"|"http://archive.ics.uci.edu/ml/datasets/PM2.5+Data+of+Five+Chinese+Cities#"|"PM2.5 Data of Five Chinese Cities Data Set"|"Multivariate, Time-Series"|"52854"|"Physical"|"Integer, Real"|"86"|"2017-07-18"|"Yes"|"60290"|""
"http://archive.ics.uci.edu/ml/datasets/Z-Alizadeh+Sani"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00412/"|"http://archive.ics.uci.edu/ml/datasets/Z-Alizadeh+Sani#"|"Z-Alizadeh Sani Data Set"|"N/A"|"303"|"Life"|"Integer, Real"|"56"|"2017-11-17"|"N/A"|"13672"|""
"http://archive.ics.uci.edu/ml/datasets/Robot+Execution+Failures"|"http://archive.ics.uci.edu/ml/machine-learning-databases/robotfailure-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/robotfailure-mld/robotfailure.data.html"|"Robot Execution Failures Data Set"|"Multivariate, Time-Series"|"463"|"Physical"|"Integer"|"90"|"1999-04-23"|"N/A"|"83405"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large138.jpg"
"http://archive.ics.uci.edu/ml/datasets/Connectionist+Bench+%28Nettalk+Corpus%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/connectionist-bench/nettalk/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/connectionist-bench/nettalk/nettalk.names"|"Connectionist Bench (Nettalk Corpus) Data Set"|"Multivariate"|"20008"|"N/A"|"Categorical"|"4"|"N/A"|"N/A"|"41997"|""
"http://archive.ics.uci.edu/ml/datasets/p53+Mutants"|"http://archive.ics.uci.edu/ml/machine-learning-databases/p53/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/p53/p53.names"|"p53 Mutants Data Set"|"Multivariate"|"16772"|"Life"|"Real"|"5409"|"2010-02-09"|"Yes"|"71484"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large188.jpg"
"http://archive.ics.uci.edu/ml/datasets/Online+News+Popularity"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00332/"|"http://archive.ics.uci.edu/ml/datasets/Online+News+Popularity#"|"Online News Popularity Data Set"|"Multivariate"|"39797"|"Business"|"Integer, Real"|"61"|"2015-05-31"|"N/A"|"229030"|""
"http://archive.ics.uci.edu/ml/datasets/ILPD+%28Indian+Liver+Patient+Dataset%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00225/"|"http://archive.ics.uci.edu/ml/datasets/ILPD+%28Indian+Liver+Patient+Dataset%29#"|"ILPD (Indian Liver Patient Dataset) Data Set"|"Multivariate"|"583"|"Life"|"Integer, Real"|"10"|"2012-05-21"|"N/A"|"100508"|""
"http://archive.ics.uci.edu/ml/datasets/El+Nino"|"http://archive.ics.uci.edu/ml/machine-learning-databases/el_nino-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/el_nino-mld/el_nino.data.html"|"El Nino Data Set"|"Spatio-temporal"|"178080"|"Physical"|"Integer, Real"|"12"|"1999-06-30"|"Yes"|"84491"|""
"http://archive.ics.uci.edu/ml/datasets/APS+Failure+at+Scania+Trucks"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00421/"|"http://archive.ics.uci.edu/ml/datasets/APS+Failure+at+Scania+Trucks#"|"APS Failure at Scania Trucks Data Set"|"Multivariate"|"60000"|"Computer"|"Integer, Real"|"171"|"2017-12-08"|"Yes"|"32700"|""
"http://archive.ics.uci.edu/ml/datasets/Cervical+cancer+%28Risk+Factors%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00383/"|"http://archive.ics.uci.edu/ml/datasets/Cervical+cancer+%28Risk+Factors%29#"|"Cervical cancer (Risk Factors) Data Set"|"Multivariate"|"858"|"Life"|"Integer, Real"|"36"|"2017-03-03"|"Yes"|"78827"|""
"http://archive.ics.uci.edu/ml/datasets/Connectionist+Bench+%28Vowel+Recognition+-+Deterding+Data%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/connectionist-bench/vowel/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/undocumented/connectionist-bench/vowel/vowel.names"|"Connectionist Bench (Vowel Recognition - Deterding Data) Data Set"|"N/A"|"528"|"N/A"|"Real"|"10"|"N/A"|"N/A"|"66340"|""
"http://archive.ics.uci.edu/ml/datasets/Northix"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00237/"|"http://archive.ics.uci.edu/ml/datasets/Northix#"|"Northix Data Set"|"Multivariate, Univariate, Text"|"115"|"Computer"|"Integer, Real"|"200"|"2012-08-15"|"N/A"|"34028"|""
"http://archive.ics.uci.edu/ml/datasets/Air+Quality"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00360/"|"http://archive.ics.uci.edu/ml/datasets/Air+Quality#"|"Air Quality Data Set"|"Multivariate, Time-Series"|"9358"|"Computer"|"Real"|"15"|"2016-03-23"|"Yes"|"300429"|""
"http://archive.ics.uci.edu/ml/datasets/TV+News+Channel+Commercial+Detection+Dataset"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00326/"|"http://archive.ics.uci.edu/ml/datasets/TV+News+Channel+Commercial+Detection+Dataset#"|"TV News Channel Commercial Detection Dataset Data Set"|"Multivariate"|"129685"|"Computer"|"Real"|"12"|"2015-03-27"|"N/A"|"56503"|""
"http://archive.ics.uci.edu/ml/datasets/Sports+articles+for+objectivity+analysis"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00450/"|"http://archive.ics.uci.edu/ml/datasets/Sports+articles+for+objectivity+analysis#"|"Sports articles for objectivity analysis Data Set"|"Multivariate, Text"|"1000"|"Social"|"Integer"|"59"|"2018-04-09"|"N/A"|"21022"|""
"http://archive.ics.uci.edu/ml/datasets/Leaf"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00288/"|"http://archive.ics.uci.edu/ml/datasets/Leaf#"|"Leaf Data Set"|"Multivariate"|"340"|"Computer"|"Real"|"16"|"2014-02-24"|"N/A"|"96690"|""
"http://archive.ics.uci.edu/ml/datasets/Chess+%28King-Rook+vs.+King%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chess/king-rook-vs-king/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/chess/king-rook-vs-king/krkopt.info"|"Chess (King-Rook vs. King) Data Set"|"Multivariate"|"28056"|"Game"|"Categorical, Integer"|"6"|"1994-06-01"|"No"|"107983"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large24.jpg"
"http://archive.ics.uci.edu/ml/datasets/Parkinsons"|"http://archive.ics.uci.edu/ml/machine-learning-databases/parkinsons/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/parkinsons/parkinsons.names"|"Parkinsons Data Set"|"Multivariate"|"197"|"Life"|"Real"|"23"|"2008-06-26"|"N/A"|"208838"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large174.jpg"
"http://archive.ics.uci.edu/ml/datasets/MoCap+Hand+Postures"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00391/"|"http://archive.ics.uci.edu/ml/datasets/MoCap+Hand+Postures#"|"MoCap Hand Postures Data Set"|"Multivariate"|"78095"|"Computer"|"Integer, Real"|"38"|"2016-11-22"|"Yes"|"13535"|""
"http://archive.ics.uci.edu/ml/datasets/ICMLA+2014+Accepted+Papers+Data+Set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00434/"|"http://archive.ics.uci.edu/ml/datasets/ICMLA+2014+Accepted+Papers+Data+Set#"|"ICMLA 2014 Accepted Papers Data Set Data Set"|"Multivariate"|"105"|"N/A"|"N/A"|"5"|"2018-02-19"|"N/A"|"9740"|""
"http://archive.ics.uci.edu/ml/datasets/ISOLET"|"http://archive.ics.uci.edu/ml/machine-learning-databases/isolet/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/isolet/isolet.info"|"ISOLET Data Set"|"Multivariate"|"7797"|"Computer"|"Real"|"617"|"1994-09-12"|"No"|"108078"|""
"http://archive.ics.uci.edu/ml/datasets/Diabetic+Retinopathy+Debrecen+Data+Set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00329/"|"http://archive.ics.uci.edu/ml/datasets/Diabetic+Retinopathy+Debrecen+Data+Set#"|"Diabetic Retinopathy Debrecen Data Set Data Set"|"Multivariate"|"1151"|"Life"|"Integer, Real"|"20"|"2014-11-03"|"N/A"|"79923"|""
"http://archive.ics.uci.edu/ml/datasets/Grammatical+Facial+Expressions"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00317/"|"http://archive.ics.uci.edu/ml/datasets/Grammatical+Facial+Expressions#"|"Grammatical Facial Expressions Data Set"|"Multivariate, Sequential"|"27965"|"Computer"|"Real"|"100"|"2014-10-06"|"N/A"|"59993"|""
"http://archive.ics.uci.edu/ml/datasets/Mechanical+Analysis"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mechanical-analysis/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/mechanical-analysis/older-version/mechanical-analysis.names"|"Mechanical Analysis Data Set"|"Multivariate"|"209"|"Computer"|"Categorical, Integer, Real"|"8"|"1990-06-01"|"No"|"83036"|""
"http://archive.ics.uci.edu/ml/datasets/Activity+recognition+with+healthy+older+people+using+a+batteryless+wearable+sensor"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00427/"|"http://archive.ics.uci.edu/ml/datasets/Activity+recognition+with+healthy+older+people+using+a+batteryless+wearable+sensor#"|"Activity recognition with healthy older people using a batteryless wearable sensor Data Set"|"Sequential"|"75128"|"Life"|"Real"|"9"|"2016-12-12"|"N/A"|"19761"|""
"http://archive.ics.uci.edu/ml/datasets/Anonymous+Microsoft+Web+Data"|"http://archive.ics.uci.edu/ml/machine-learning-databases/anonymous/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/anonymous/anonymous-msweb.info"|"Anonymous Microsoft Web Data Data Set"|"N/A"|"37711"|"Computer"|"Categorical"|"294"|"1998-11-01"|"N/A"|"157881"|""
"http://archive.ics.uci.edu/ml/datasets/Residential+Building+Data+Set"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00437/"|"http://archive.ics.uci.edu/ml/datasets/Residential+Building+Data+Set#"|"Residential Building Data Set Data Set"|"Multivariate"|"372"|"Computer"|"Real"|"105"|"2018-02-19"|"N/A"|"29027"|""
"http://archive.ics.uci.edu/ml/datasets/Twitter+Data+set+for+Arabic+Sentiment+Analysis"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00293/"|"http://archive.ics.uci.edu/ml/datasets/Twitter+Data+set+for+Arabic+Sentiment+Analysis#"|"Twitter Data set for Arabic Sentiment Analysis Data Set"|"Text"|"2000"|"Social"|"N/A"|"2"|"2014-04-11"|"N/A"|"76791"|""
"http://archive.ics.uci.edu/ml/datasets/US+Census+Data+%281990%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/census1990-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/census1990-mld/USCensus1990-desc.html"|"US Census Data (1990) Data Set"|"Multivariate"|"2458285"|"Social"|"Categorical"|"68"|"N/A"|"N/A"|"133835"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large2.jpg"
"http://archive.ics.uci.edu/ml/datasets/Data+for+Software+Engineering+Teamwork+Assessment+in+Education+Setting"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00393/"|"http://archive.ics.uci.edu/ml/datasets/Data+for+Software+Engineering+Teamwork+Assessment+in+Education+Setting#"|"Data for Software Engineering Teamwork Assessment in Education Setting Data Set"|"Sequential, Time-Series"|"74"|"Computer"|"Integer, Real"|"102"|"2017-06-29"|"Yes"|"25274"|""
"http://archive.ics.uci.edu/ml/datasets/Stock+portfolio+performance"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00390/"|"http://archive.ics.uci.edu/ml/datasets/Stock+portfolio+performance#"|"Stock portfolio performance Data Set"|"Multivariate"|"315"|"Business"|"Real"|"12"|"2016-04-22"|"N/A"|"40101"|""
"http://archive.ics.uci.edu/ml/datasets/Othello+Domain+Theory"|"http://archive.ics.uci.edu/ml/machine-learning-databases/othello/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/othello/new-othello.names"|"Othello Domain Theory Data Set"|"Domain-Theory"|"N/A"|"Game"|"N/A"|"N/A"|"1991-02-01"|"No"|"25326"|""
"http://archive.ics.uci.edu/ml/datasets/Parkinson+Disease+Spiral+Drawings+Using+Digitized+Graphics+Tablet"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00395/"|"http://archive.ics.uci.edu/ml/datasets/Parkinson+Disease+Spiral+Drawings+Using+Digitized+Graphics+Tablet#"|"Parkinson Disease Spiral Drawings Using Digitized Graphics Tablet Data Set"|"Multivariate"|"77"|"Computer"|"Integer"|"7"|"2017-07-20"|"N/A"|"31895"|""
"http://archive.ics.uci.edu/ml/datasets/Trains"|"http://archive.ics.uci.edu/ml/machine-learning-databases/trains/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/trains/trains.names"|"Trains Data Set"|"Multivariate"|"10"|"N/A"|"Categorical"|"32"|"1994-06-24"|"N/A"|"128324"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large103.jpg"
"http://archive.ics.uci.edu/ml/datasets/ser+Knowledge+Modeling+Data+%28Students%27+Knowledge+Levels+on+DC+Electrical+Machines%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00263/"|"http://archive.ics.uci.edu/ml/datasets/ser+Knowledge+Modeling+Data+%28Students%27+Knowledge+Levels+on+DC+Electrical+Machines%29#"|"ser Knowledge Modeling Data (Students' Knowledge Levels on DC Electrical Machines) Data Set"|"Multivariate"|"403"|"Computer"|"Real"|"5"|"2013-06-20"|"N/A"|"30850"|""
"http://archive.ics.uci.edu/ml/datasets/Bach+Choral+Harmony"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00298/"|"http://archive.ics.uci.edu/ml/datasets/Bach+Choral+Harmony#"|"Bach Choral Harmony Data Set"|"Sequential"|"5665"|"N/A"|"N/A"|"17"|"2014-05-20"|"N/A"|"41633"|""
"http://archive.ics.uci.edu/ml/datasets/Blood+Transfusion+Service+Center"|"http://archive.ics.uci.edu/ml/machine-learning-databases/blood-transfusion/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/blood-transfusion/transfusion.names"|"Blood Transfusion Service Center Data Set"|"Multivariate"|"748"|"Business"|"Real"|"5"|"2008-10-03"|"N/A"|"200246"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large176.jpg"
"http://archive.ics.uci.edu/ml/datasets/Page+Blocks+Classification"|"http://archive.ics.uci.edu/ml/machine-learning-databases/page-blocks/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/page-blocks/page-blocks.names"|"Page Blocks Classification Data Set"|"Multivariate"|"5473"|"Computer"|"Integer, Real"|"10"|"1995-07-01"|"No"|"84813"|""
"http://archive.ics.uci.edu/ml/datasets/Semeion+Handwritten+Digit"|"http://archive.ics.uci.edu/ml/machine-learning-databases/semeion/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/semeion/semeion.names"|"Semeion Handwritten Digit Data Set"|"Multivariate"|"1593"|"Computer"|"Integer"|"256"|"2008-11-11"|"N/A"|"110510"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large178.jpg"
"http://archive.ics.uci.edu/ml/datasets/Census+Income"|"http://archive.ics.uci.edu/ml/machine-learning-databases/adult/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/adult/adult.names"|"Census Income Data Set"|"Multivariate"|"48842"|"Social"|"Categorical, Integer"|"14"|"1996-05-01"|"Yes"|"340916"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large2.jpg"
"http://archive.ics.uci.edu/ml/datasets/Anuran+Calls+%28MFCCs%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00406/"|"http://archive.ics.uci.edu/ml/datasets/Anuran+Calls+%28MFCCs%29#"|"Anuran Calls (MFCCs) Data Set"|"Multivariate"|"7195"|"Life"|"Real"|"22"|"2017-02-24"|"N/A"|"30240"|""
"http://archive.ics.uci.edu/ml/datasets/Drug+Review+Dataset+%28Druglib.com%29"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00461/"|"http://archive.ics.uci.edu/ml/datasets/Drug+Review+Dataset+%28Druglib.com%29#"|"Drug Review Dataset (Druglib.com) Data Set"|"Multivariate, Text"|"4143"|"N/A"|"Integer"|"8"|"2018-10-02"|"N/A"|"23305"|""
"http://archive.ics.uci.edu/ml/datasets/Madelon"|"http://archive.ics.uci.edu/ml/machine-learning-databases/madelon/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/madelon/Dataset.pdf"|"Madelon Data Set"|"Multivariate"|"4400"|"N/A"|"Real"|"500"|"2008-02-29"|"N/A"|"121220"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large171.jpg"
"http://archive.ics.uci.edu/ml/datasets/IPUMS+Census+Database"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ipums-mld/"|"http://archive.ics.uci.edu/ml/machine-learning-databases/ipums-mld/ipums.data.html"|"IPUMS Census Database Data Set"|"Multivariate"|"256932"|"Social"|"Categorical, Integer"|"61"|"1999-11-09"|"N/A"|"36890"|"http://archive.ics.uci.edu/ml/assets/MLimages/Large2.jpg"
"http://archive.ics.uci.edu/ml/datasets/Fertility"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00244/"|"http://archive.ics.uci.edu/ml/datasets/Fertility#"|"Fertility Data Set"|"Multivariate"|"100"|"Life"|"Real"|"10"|"2013-01-17"|"N/A"|"156828"|""
"http://archive.ics.uci.edu/ml/datasets/FMA%3A+A+Dataset+For+Music+Analysis"|"http://archive.ics.uci.edu/ml/machine-learning-databases/00386/"|"http://archive.ics.uci.edu/ml/datasets/FMA%3A+A+Dataset+For+Music+Analysis#"|"FMA: A Dataset For Music Analysis Data Set"|"Multivariate, Time-Series"|"106574"|"Computer"|"Real"|"518"|"2017-05-24"|"N/A"|"62927"|""
